Pole Index,Optimized Pole,Optimized Residue,Temperature,Integral Difference,Violations
94,(33.80384593476266+0.0005272158717284859j),(-34107.76240079857-139.28225282809706j),5000,6111.483152647203,1
95,(34.052900023829565+0.0003892592723466106j),(-25131.69345258234-75.82595085596702j),0,4500.6094744822785,1
96,(34.431090582098506+0.0013656787775694268j),(-50205.33023640958-447.0855582444486j),0,8330.704517129556,0
97,(34.5079700825344+0.001055594871204915j),(-46668.90461959532-422.0857450776199j),0,7878.563298648208,0
98,(34.76923927563913+0.0006733785226629822j),(-42453.364428910805-270.9014656133801j),0,7283.33520886159,0
99,(34.420959668562524-0j),-547.5723158920422j,0,0.029979765598038693,1
100,(34.527174085399814-0j),-239.9325100823488j,0,0.03990852643914104,0
101,(34.769239273542325+0.0006734012906647266j),(-43481.82468858885-73.78429353933122j),0,22.703217427808852,0
102,(35.042830941317575+0.0002936315347826091j),(-568.9897241401891-25.326116243228874j),2758.6206896551726,49.53808983950114,0
103,(35.163901949851486+0.0003004751386858149j),(-665.2776799932149-27.454732341277712j),3103.4482758620693,61.190309113795585,0
104,(35.42174473032359+0.0007706958037264157j),(-41291.91354096817-235.0136473143736j),0,6732.318721782095,0
105,(35.79664788116159+0.0002466067526018528j),(-6843.468750400431-10.2434980088621j),0,842.8984219910581,0
106,(36.05967274919075+0.001917046319815442j),(-17006.772994810737-596.9558041680232j),5862.068965517242,1831.7540372714657,0
107,(36.44310628391993+0.0027476148944757125j),(-55988.283131671735-1230.0427790578296j),0,8004.515615403123,1
108,(36.67424164210469+0.0003891908026838094j),(-27127.113392822386-98.38717072851621j),0,4032.144113023465,2
109,(36.75459155273472+0.0002658145560730775j),(-453.81596503822357-24.117899701091353j),2758.6206896551726,37.83064025934825,0
110,(36.9174755412662+0.00026569895970636644j),(-393.97151612815827-19.594689598752865j),2758.6206896551726,32.67914783259005,0
111,(37.10795062699229+0.0006484865945488245j),(-39312.00065992334-211.18133430083344j),0,6269.24720791309,0
112,(37.269290314535525+0.0003398224712348726j),(-697.3872105095681-37.96452252654622j),2413.793103448276,53.04490362336161,0
113,(37.445962931191666+0.014510026362363272j),(-243.3283733614683-25.865732444483594j),1724.1379310344828,7.116771254361807,0
114,(37.531320295804434+0.0008453499124898605j),(-468.0521375767294-25.80426284913655j),2413.793103448276,34.60686824282281,0
115,(37.7637392196473+0.00048086138807184074j),(-30309.95084419814-124.46292853321988j),0,4894.892119576146,0
116,(37.802116346355206+0.00031670169701274214j),(-785.9205512754461-40.51834445153982j),2758.6206896551726,63.59380563260906,0
117,(38.0814915568351+0.000638269930074483j),(-978.1898270980025-160.94732181808698j),0,0.0005938934099493157,0
118,(37.28820841942382+0.10805729800847452j),(1673.2899712159242-869.2816354952795j),0,0.0002192062379944463,0
119,(37.514053633745306-0j),-126.25275204460259j,0,0.0043786987332318445,0
120,(37.76373921757454+0.0004808779415266692j),(-1626.081003318829-88.81293815559144j),0,0.009195959955879327,0
